1403715555.162142992 -0.25440 0.79686 0.57051 0.15227 -0.78244 0.01052 0.60373
1403715555.262142897 -0.17270 0.60368 0.59600 0.09035 -0.81219 0.08975 0.56932
1403715555.362143040 -0.09598 0.41343 0.60700 0.04340 -0.82691 0.15017 0.54017
1403715555.462142944 -0.02887 0.24222 0.61762 0.03094 -0.82506 0.16404 0.53983
1403715555.562143087 0.02606 0.09952 0.64208 0.04097 -0.81788 0.15019 0.55393
1403715555.662142992 0.08073 -0.01831 0.67517 0.05564 -0.81332 0.13337 0.56358
1403715555.762142897 0.14125 -0.12025 0.71094 0.06400 -0.81589 0.12881 0.56003
1403715555.862143040 0.18954 -0.20467 0.76126 0.06117 -0.82161 0.14195 0.54870
1403715555.962142944 0.22595 -0.27110 0.82659 0.06057 -0.82514 0.15084 0.54105
1403715556.062143087 0.25197 -0.32037 0.88625 0.05211 -0.83073 0.16818 0.52810
1403715556.162142992 0.26675 -0.34871 0.93676 0.04709 -0.83011 0.17853 0.52614
1403715556.262142897 0.27104 -0.35741 0.98543 0.04760 -0.82309 0.17953 0.53668
1403715556.362143040 0.26317 -0.34499 1.03150 0.05437 -0.81803 0.17536 0.54508
1403715556.462142944 0.24891 -0.31360 1.07171 0.06684 -0.81570 0.16504 0.55039
1403715556.562143087 0.23001 -0.26809 1.09896 0.09196 -0.81621 0.13749 0.55356
1403715556.662142992 0.20659 -0.21265 1.11088 0.11110 -0.81862 0.11741 0.55112
1403715556.762142897 0.18030 -0.15358 1.10752 0.12462 -0.82400 0.10452 0.54275
1403715556.862143040 0.14874 -0.09464 1.09572 0.13746 -0.82156 0.09172 0.54565
1403715556.962142944 0.11331 -0.03930 1.08101 0.14763 -0.81850 0.08148 0.54921
1403715557.062143087 0.07611 0.00944 1.06526 0.14758 -0.82557 0.08270 0.53835
1403715557.162142992 0.03391 0.05231 1.05067 0.14237 -0.83742 0.08897 0.52014
1403715557.262142897 -0.01638 0.09107 1.03982 0.13728 -0.84741 0.09381 0.50423
1403715557.362143040 -0.08039 0.12583 1.03143 -0.13427 0.85270 -0.09453 -0.49592
1403715557.462142944 -0.16009 0.15659 1.02390 0.13198 -0.84977 0.09414 0.50161
1403715557.562143087 -0.25321 0.18290 1.01617 0.13322 -0.83782 0.08952 0.52182
1403715557.662142992 -0.35463 0.20505 1.00668 0.13680 -0.82630 0.08168 0.54023
1403715557.762142897 -0.46067 0.22067 0.99490 0.13791 -0.81808 0.07539 0.55321
1403715557.862143040 -0.56797 0.23096 0.98729 0.13118 -0.81750 0.07689 0.55549
1403715557.962142944 -0.67506 0.23704 0.99160 0.12341 -0.81886 0.07776 0.55515
1403715558.062143087 -0.78294 0.23926 1.00793 0.11753 -0.81918 0.07702 0.55605
1403715558.162142992 -0.89240 0.23945 1.03357 0.11379 -0.82146 0.07543 0.55368
1403715558.262142897 -1.00353 0.23604 1.06267 0.11641 -0.82262 0.06690 0.55252
1403715558.362143040 -1.11649 0.22874 1.09010 0.12297 -0.81723 0.05485 0.56037
1403715558.462142944 -1.22891 0.21513 1.11524 0.12261 -0.80675 0.05545 0.57537
1403715558.562143087 -1.33833 0.19635 1.13192 0.11568 -0.79234 0.06656 0.59530
1403715558.662142992 -1.44108 0.17728 1.13654 0.10979 -0.78308 0.07529 0.60750
1403715558.762142897 -1.53705 0.15832 1.12888 0.11105 -0.77993 0.08026 0.61069
1403715558.862143040 -1.62255 0.13852 1.12179 0.12354 -0.77751 0.08250 0.61108
1403715558.962142944 -1.69514 0.11823 1.11549 0.14347 -0.77348 0.08400 0.61163
1403715559.062143087 -1.75293 0.09651 1.11248 0.16598 -0.76904 0.08841 0.61091
1403715559.162142992 -1.79769 0.07109 1.11444 0.18613 -0.76384 0.10257 0.60942
1403715559.262142897 -1.82936 0.04273 1.11728 0.20884 -0.75702 0.11620 0.60811
1403715559.362143040 -1.84774 0.01246 1.11866 0.23402 -0.75039 0.12789 0.60481
1403715559.462142944 -1.85513 -0.01922 1.11701 0.25922 -0.75043 0.13667 0.59243
1403715559.562143087 -1.85217 -0.05383 1.10626 0.27287 -0.75991 0.15152 0.57020
1403715559.662142992 -1.84293 -0.09071 1.08486 0.28048 -0.76595 0.16652 0.55401
1403715559.762142897 -1.83033 -0.13181 1.05482 0.29435 -0.76418 0.17110 0.54783
1403715559.862143040 -1.81282 -0.17707 1.02251 0.31039 -0.75957 0.17708 0.54346
1403715559.962142944 -1.79082 -0.22804 0.98982 0.33198 -0.75196 0.18133 0.53988
1403715560.062143087 -1.76406 -0.28644 0.95850 0.35426 -0.74333 0.18835 0.53524
1403715560.162142992 -1.73042 -0.35353 0.93433 0.37437 -0.73579 0.19987 0.52774
1403715560.262142897 -1.69138 -0.42972 0.92322 0.38614 -0.73148 0.22340 0.51567
1403715560.362143040 -1.64780 -0.51140 0.92300 0.39876 -0.72633 0.24504 0.50338
1403715560.462142944 -1.60282 -0.59756 0.92643 -0.41449 0.71801 -0.26168 -0.49415
1403715560.562143087 -1.55830 -0.68761 0.92848 -0.42994 0.70840 -0.27728 -0.48625
1403715560.662142992 -1.51311 -0.78049 0.93102 -0.44815 0.69663 -0.29088 -0.47881
1403715560.762142897 -1.46754 -0.87707 0.93471 -0.46811 0.68279 -0.30378 -0.47158
1403715560.862143040 -1.42126 -0.97577 0.93819 -0.49122 0.66580 -0.31300 -0.46631
1403715560.962142944 -1.37169 -1.07750 0.94174 -0.51514 0.64827 -0.32270 -0.45852
1403715561.062143087 -1.31699 -1.18089 0.94581 -0.53705 0.63069 -0.33713 -0.44737
1403715561.162142992 -1.25874 -1.28696 0.94823 -0.55523 0.61542 -0.35586 -0.43167
1403715561.262142897 -1.19861 -1.39633 0.95139 -0.56654 0.60488 -0.37638 -0.41411
1403715561.362143040 -1.13910 -1.50811 0.95437 -0.56988 0.60110 -0.39883 -0.39351
1403715561.462142944 -1.08309 -1.62041 0.95776 -0.57672 0.59235 -0.41480 -0.38008
1403715561.562143087 -1.03220 -1.73202 0.96252 0.58993 -0.57438 0.42192 0.37954
1403715561.662142992 -0.98435 -1.84385 0.96750 0.60568 -0.55332 0.42444 0.38320
1403715561.762142897 -0.93602 -1.95421 0.97261 0.61727 -0.53048 0.43396 0.38632
1403715561.862143040 -0.88557 -2.06050 0.97888 0.62752 -0.50818 0.44753 0.38431
1403715561.962142944 -0.83170 -2.16047 0.98721 0.63619 -0.48388 0.46499 0.38067
1403715562.062143087 -0.77773 -2.25046 0.99716 0.64050 -0.46041 0.48469 0.37798
1403715562.162142992 -0.72342 -2.32684 1.00835 0.64246 -0.44020 0.49870 0.38048
1403715562.262142897 -0.66869 -2.38773 1.01855 0.64824 -0.42571 0.50071 0.38452
1403715562.362143040 -0.61209 -2.43150 1.02688 0.66015 -0.41969 0.48904 0.38588
1403715562.462142944 -0.55018 -2.46103 1.03268 0.67710 -0.41921 0.46831 0.38273
1403715562.562143087 -0.47882 -2.47816 1.03984 0.69184 -0.41155 0.45455 0.38127
1403715562.662142992 -0.39537 -2.48538 1.04756 0.70043 -0.40462 0.45650 0.37052
1403715562.762142897 -0.30129 -2.48431 1.05361 0.70208 -0.41414 0.46861 0.34057
1403715562.862143040 -0.20017 -2.47633 1.05950 0.70273 -0.42013 0.48044 0.31440
1403715562.962142944 -0.09621 -2.46623 1.06421 0.70598 -0.41724 0.49190 0.29246
1403715563.062143087 0.00852 -2.45567 1.06885 0.71107 -0.40493 0.50364 0.27705
1403715563.162142992 0.11238 -2.44385 1.07451 0.71768 -0.37950 0.51732 0.27073
1403715563.262142897 0.21618 -2.42889 1.08016 0.72361 -0.34661 0.53675 0.26106
1403715563.362143040 0.31750 -2.40671 1.08469 0.73302 -0.30878 0.55480 0.24400
1403715563.462142944 0.41480 -2.37713 1.08866 0.74581 -0.26814 0.56761 0.22292
1403715563.562143087 0.50701 -2.34030 1.08418 0.75788 -0.22717 0.57693 0.20289
1403715563.662142992 0.59259 -2.29484 1.06799 0.76656 -0.18781 0.58540 0.18552
1403715563.762142897 0.66915 -2.23835 1.03728 0.77125 -0.15025 0.59489 0.16943
1403715563.862143040 0.73692 -2.17316 0.99938 0.77272 -0.12113 0.60718 0.13990
1403715563.962142944 0.79691 -2.09687 0.95230 0.77579 -0.09581 0.61524 0.10225
1403715564.062143087 0.84552 -2.01425 0.89799 0.78155 -0.07338 0.61691 0.05667
1403715564.162142992 0.88286 -1.92833 0.84564 0.78481 -0.04733 0.61774 0.01505
1403715564.262142897 0.90707 -1.84516 0.79636 0.78822 -0.01596 0.61482 -0.02100
1403715564.362143040 0.92073 -1.76852 0.75888 0.78967 0.02535 0.61104 -0.04900
1403715564.462142944 0.92171 -1.69690 0.73259 0.79795 0.07268 0.59358 -0.07519
1403715564.562143087 0.91575 -1.63094 0.72273 0.80211 0.12059 0.57627 -0.09995
1403715564.662142992 0.90677 -1.56820 0.72716 0.79875 0.16836 0.56443 -0.12272
1403715564.762142897 0.89702 -1.50631 0.74580 0.78979 0.21516 0.55630 -0.14308
1403715564.862143040 0.88404 -1.44542 0.77896 0.77656 0.25872 0.55052 -0.16417
1403715564.962142944 0.86980 -1.38324 0.82580 0.75805 0.29785 0.54952 -0.18620
1403715565.062143087 0.84934 -1.31822 0.88412 0.73996 0.33445 0.54487 -0.20910
1403715565.162142992 0.82017 -1.25299 0.94671 0.72397 0.36680 0.53305 -0.23913
1403715565.262142897 0.78504 -1.18307 1.00164 0.70875 0.39530 0.51858 -0.26923
1403715565.362143040 0.74922 -1.12442 1.04687 0.68832 0.41899 0.51027 -0.30049
1403715565.462142944 0.70830 -1.06894 1.07953 0.66536 0.43995 0.50360 -0.33186
1403715565.562143087 0.66631 -1.01851 1.10227 0.64150 0.46441 0.49421 -0.35854
1403715565.662142992 0.62022 -0.97761 1.12443 0.61684 0.49228 0.47913 -0.38419
1403715565.762142897 0.56938 -0.94850 1.15016 0.59033 0.52494 0.45811 -0.40754
1403715565.862143040 0.51458 -0.93077 1.17811 0.56224 0.56179 0.42999 -0.42825
1403715565.962142944 0.45743 -0.92266 1.20883 0.52665 0.59830 0.40171 -0.45090
1403715566.062143087 0.40066 -0.92374 1.23865 0.48784 0.63100 0.37183 -0.47497
1403715566.162142992 0.34362 -0.93000 1.26688 0.44734 0.66117 0.34350 -0.49472
1403715566.262142897 0.28967 -0.94837 1.29648 -0.40608 -0.68747 -0.31403 0.51368
1403715566.362143040 0.24160 -0.97560 1.32387 -0.36418 -0.71070 -0.28368 0.53086
1403715566.462142944 0.20324 -1.01168 1.34454 -0.32225 -0.73046 -0.25437 0.54579
1403715566.562143087 0.16376 -1.05192 1.35085 -0.28194 -0.74450 -0.22726 0.56088
1403715566.662142992 0.12652 -1.09970 1.34614 -0.24212 -0.75631 -0.20186 0.57327
1403715566.762142897 0.09498 -1.15738 1.33499 -0.19936 -0.76834 -0.17377 0.58285
1403715566.862143040 0.07117 -1.22257 1.32362 -0.15570 -0.77926 -0.13852 0.59103
1403715566.962142944 0.05360 -1.29405 1.31521 -0.10787 -0.78625 -0.10054 0.60006
1403715567.062143087 0.04358 -1.36951 1.30641 -0.05854 -0.79452 -0.05681 0.60173
1403715567.162142992 0.04229 -1.45102 1.29859 -0.00760 -0.79925 -0.00775 0.60090
1403715567.262142897 0.04933 -1.53469 1.28993 0.04829 -0.80322 0.03890 0.59244
1403715567.362143040 0.05892 -1.61723 1.27812 0.10929 -0.80316 0.08105 0.58001
1403715567.462142944 0.07747 -1.70068 1.25970 0.17340 -0.79798 0.11777 0.56505
1403715567.562143087 0.09742 -1.78264 1.22903 0.23376 -0.78694 0.15172 0.55051
1403715567.662142992 0.12164 -1.86690 1.18844 0.28726 -0.76973 0.18717 0.53849
1403715567.762142897 0.14996 -1.95022 1.14377 0.33702 -0.74557 0.22460 0.52925
1403715567.862143040 0.18367 -2.03532 1.09982 0.38368 -0.71828 0.26085 0.51848
1403715567.962142944 0.22359 -2.11925 1.05980 0.43054 -0.68930 0.29240 0.50398
1403715568.062143087 0.26731 -2.19825 1.02166 -0.47255 0.65634 -0.32301 -0.49150
1403715568.162142992 0.31712 -2.27409 0.98822 -0.50900 0.62207 -0.35488 -0.47749
1403715568.262142897 0.37201 -2.34220 0.95529 -0.54348 0.58931 -0.38440 -0.45780
1403715568.362143040 0.43463 -2.40311 0.92424 0.57486 -0.55720 0.41237 0.43476
1403715568.462142944 0.49918 -2.45825 0.89471 0.60451 -0.52382 0.43699 0.41136
1403715568.562143087 0.56886 -2.50079 0.87204 0.63308 -0.48892 0.45901 0.38662
1403715568.662142992 0.64066 -2.53139 0.85286 0.66092 -0.45161 0.47750 0.36226
1403715568.762142897 0.71672 -2.55664 0.83757 0.68560 -0.41507 0.49566 0.33465
1403715568.862143040 0.79471 -2.57111 0.82677 0.70938 -0.37844 0.50956 0.30645
1403715568.962142944 0.87246 -2.57719 0.81670 0.73116 -0.34554 0.51914 0.27658
1403715569.062143087 0.95180 -2.57793 0.80557 0.75026 -0.31462 0.52516 0.24967
1403715569.162142992 1.03088 -2.57283 0.79378 0.76566 -0.28474 0.53227 0.22218
1403715569.262142897 1.10953 -2.56440 0.78250 0.77447 -0.25849 0.54301 0.19628
1403715569.362143040 1.18757 -2.55289 0.77402 0.77377 -0.23190 0.56129 0.18015
1403715569.462142944 1.26179 -2.53623 0.76760 0.77221 -0.20733 0.57699 0.16667
1403715569.562143087 1.33231 -2.51357 0.76250 0.77508 -0.18100 0.58500 0.15579
1403715569.662142992 1.39699 -2.48256 0.75707 0.78147 -0.15437 0.58750 0.14252
1403715569.762142897 1.46016 -2.44035 0.75202 0.78971 -0.12857 0.58702 0.12344
1403715569.862143040 1.51270 -2.39228 0.74977 0.79662 -0.10033 0.58823 0.09653
1403715569.962142944 1.55932 -2.33806 0.74913 0.79759 -0.06675 0.59513 0.07222
1403715570.062143087 1.59940 -2.27861 0.74816 0.79736 -0.03231 0.60084 0.04649
1403715570.162142992 1.63307 -2.21399 0.74606 0.79655 0.00355 0.60423 0.01994
1403715570.262142897 1.65853 -2.14318 0.74327 0.79483 0.04063 0.60542 -0.00801
1403715570.362143040 1.67453 -2.06882 0.73828 0.78949 0.07983 0.60742 -0.03710
1403715570.462142944 1.68043 -1.99177 0.73065 0.78185 0.11962 0.60801 -0.06872
1403715570.562143087 1.67495 -1.91330 0.72356 0.77167 0.16170 0.60701 -0.09964
1403715570.662142992 1.65491 -1.83422 0.71269 0.76364 0.20441 0.59836 -0.13054
1403715570.762142897 1.62509 -1.75599 0.69862 0.75690 0.24700 0.58313 -0.16136
1403715570.862143040 1.58645 -1.67876 0.68616 0.74585 0.28978 0.56823 -0.19194
1403715570.962142944 1.53874 -1.60360 0.67195 0.73433 0.32971 0.55090 -0.22037
1403715571.062143087 1.48359 -1.53016 0.65817 0.72428 0.36103 0.53344 -0.24599
1403715571.162142992 1.42835 -1.46000 0.64337 0.71533 0.37838 0.52194 -0.26965
1403715571.262142897 1.37104 -1.39399 0.63253 0.70059 0.38699 0.52560 -0.28837
1403715571.362143040 1.31059 -1.33674 0.62343 0.68747 0.39182 0.53384 -0.29813
1403715571.462142944 1.24576 -1.28855 0.61344 0.68766 0.39796 0.52918 -0.29784
1403715571.562143087 1.17628 -1.24382 0.59983 0.69869 0.40017 0.51280 -0.29787
1403715571.662142992 1.10547 -1.20378 0.57919 0.71887 0.39209 0.48360 -0.30923
1403715571.762142897 1.04001 -1.16701 0.54708 0.74424 0.37775 0.44459 -0.32520
1403715571.862143040 0.98670 -1.13535 0.51046 0.76643 0.36814 0.40834 -0.33214
1403715571.962142944 0.95799 -1.10848 0.47420 0.78373 0.36442 0.37978 -0.32974
1403715572.062143087 0.95379 -1.08545 0.44153 0.79374 0.37138 0.36432 -0.31514
1403715572.162142992 0.98538 -1.04635 0.41189 0.78918 0.39544 0.37220 -0.28685
1403715572.262142897 1.04229 -0.99058 0.38853 0.76388 0.42498 0.40579 -0.26685
1403715572.362143040 1.11161 -0.91694 0.36900 0.72167 0.45381 0.45240 -0.26187
1403715572.462142944 1.17920 -0.83144 0.34741 0.68036 0.47431 0.48762 -0.27272
1403715572.562143087 1.23709 -0.74106 0.32286 0.65358 0.48892 0.49768 -0.29343
1403715572.662142992 1.28291 -0.64946 0.30021 0.63248 0.50595 0.49584 -0.31326
1403715572.762142897 1.31410 -0.55939 0.27981 0.61541 0.52773 0.48479 -0.32826
1403715572.862143040 1.32999 -0.47060 0.26797 0.60346 0.54691 0.46531 -0.34671
1403715572.962142944 1.33466 -0.38329 0.26890 0.58904 0.56201 0.44763 -0.36986
1403715573.062143087 1.32956 -0.29680 0.28110 0.57139 0.57677 0.43230 -0.39239
1403715573.162142992 1.31580 -0.21516 0.30479 0.55435 0.59157 0.41366 -0.41428
1403715573.262142897 1.29765 -0.13787 0.33063 0.53655 0.60867 0.39409 -0.43165
1403715573.362143040 1.27760 -0.06426 0.35399 0.51949 0.62681 0.37156 -0.44630
1403715573.462142944 1.25738 0.00677 0.37559 0.50434 0.64302 0.34490 -0.46176
1403715573.562143087 1.24108 0.07604 0.39697 0.48946 0.65747 0.31748 -0.47683
1403715573.662142992 1.22771 0.14321 0.41895 0.46765 0.67606 0.30032 -0.48379
1403715573.762142897 1.21726 0.21171 0.43835 0.44179 0.70006 0.28815 -0.48136
1403715573.862143040 1.20409 0.28292 0.45493 0.41430 0.72502 0.27469 -0.47671
1403715573.962142944 1.18872 0.35758 0.47389 0.38713 0.74675 0.25394 -0.47751
1403715574.062143087 1.16829 0.43395 0.49198 0.35824 0.76703 0.22748 -0.48123
1403715574.162142992 1.14022 0.51807 0.51232 0.32563 0.78241 0.20100 -0.49133
1403715574.262142897 1.10557 0.60648 0.53554 -0.28483 -0.79152 -0.18425 0.50835
1403715574.362143040 1.06708 0.69677 0.55761 -0.23741 -0.79684 -0.18149 0.52512
1403715574.462142944 1.02311 0.78363 0.57691 -0.19692 -0.80186 -0.18428 0.53319
1403715574.562143087 0.97259 0.86461 0.59046 -0.17008 -0.80607 -0.18367 0.53628
1403715574.662142992 0.91603 0.93479 0.59845 -0.15028 -0.81285 -0.17891 0.53355
1403715574.762142897 0.85190 0.99741 0.60713 -0.13662 -0.81821 -0.16674 0.53297
1403715574.862143040 0.78093 1.04907 0.61742 -0.13651 -0.82031 -0.14402 0.53639
1403715574.962142944 0.70170 1.09366 0.63112 -0.13986 -0.81662 -0.12650 0.54549
1403715575.062143087 0.62091 1.13355 0.65063 -0.14060 -0.80998 -0.11981 0.55660
1403715575.162142992 0.53878 1.16787 0.67144 -0.13863 -0.79904 -0.12333 0.57193
1403715575.262142897 0.45837 1.19585 0.69479 -0.13512 -0.78385 -0.13406 0.59105
1403715575.362143040 0.38492 1.21415 0.71267 -0.13838 -0.78375 -0.14131 0.58874
1403715575.462142944 0.31601 1.22441 0.72773 -0.14678 -0.79204 -0.14248 0.57518
1403715575.562143087 0.24834 1.22696 0.74767 -0.14657 -0.79503 -0.15710 0.56724
1403715575.662142992 0.17928 1.21860 0.77159 -0.13880 -0.79135 -0.18030 0.56744
1403715575.762142897 0.10922 1.19495 0.79467 -0.13377 -0.78890 -0.19805 0.56615
1403715575.862143040 0.03714 1.15350 0.81433 -0.13793 -0.79041 -0.20157 0.56177
1403715575.962142944 -0.03725 1.09472 0.83211 -0.15032 -0.79116 -0.19000 0.56157
1403715576.062143087 -0.11371 1.02266 0.84947 -0.16553 -0.79136 -0.17210 0.56279
1403715576.162142992 -0.18935 0.94140 0.86720 -0.17525 -0.78978 -0.16004 0.56562
1403715576.262142897 -0.26534 0.85557 0.88250 -0.18102 -0.78856 -0.15115 0.56794
1403715576.362143040 -0.33969 0.76633 0.90108 -0.17924 -0.78291 -0.15177 0.57610
1403715576.462142944 -0.41006 0.67249 0.92289 -0.17508 -0.77135 -0.15382 0.59220
1403715576.562143087 -0.47210 0.57227 0.94574 -0.17202 -0.76055 -0.15889 0.60558
1403715576.662142992 -0.52342 0.46425 0.96786 -0.17150 -0.75344 -0.16657 0.61252
1403715576.762142897 -0.56188 0.34751 0.98910 -0.17740 -0.75421 -0.17290 0.60811
1403715576.862143040 -0.58807 0.22198 1.00842 -0.18960 -0.76304 -0.17553 0.59246
1403715576.962142944 -0.60769 0.08874 1.02911 -0.20223 -0.77213 -0.17677 0.57591
1403715577.062143087 -0.62308 -0.04934 1.05108 -0.21978 -0.77313 -0.17180 0.56960
1403715577.162142992 -0.63698 -0.18841 1.07154 -0.24123 -0.77039 -0.16538 0.56652
1403715577.262142897 -0.64721 -0.32771 1.08131 -0.25781 -0.76604 -0.16343 0.56569
1403715577.362143040 -0.65391 -0.46523 1.06899 -0.26406 -0.76383 -0.17015 0.56381
1403715577.462142944 -0.65728 -0.60037 1.04286 -0.26545 -0.76332 -0.17814 0.56137
1403715577.562143087 -0.65722 -0.73453 1.01517 -0.26647 -0.76301 -0.18277 0.55983
1403715577.662142992 -0.65287 -0.86883 0.99867 -0.26863 -0.76278 -0.18377 0.55878
1403715577.762142897 -0.64549 -1.00077 0.99645 -0.27365 -0.76249 -0.17770 0.55870
1403715577.862143040 -0.63464 -1.13024 0.99578 -0.28440 -0.75879 -0.17035 0.56066
1403715577.962142944 -0.61795 -1.25473 0.98271 -0.30018 -0.75423 -0.16664 0.55969
1403715578.062143087 -0.59466 -1.37450 0.95350 -0.32328 -0.74983 -0.16234 0.55398
1403715578.162142992 -0.56385 -1.48648 0.91122 -0.35836 -0.74653 -0.14846 0.54059
1403715578.262142897 -0.52591 -1.58225 0.86451 -0.38797 -0.73832 -0.15416 0.52971
1403715578.362143040 -0.48005 -1.66041 0.81963 -0.40946 -0.72753 -0.17868 0.52069
1403715578.462142944 -0.42445 -1.72220 0.77445 -0.42820 -0.71896 -0.20845 0.50625
1403715578.562143087 -0.36551 -1.77222 0.72829 0.44541 0.72010 0.23652 -0.47657
1403715578.662142992 -0.30853 -1.81279 0.67853 0.46246 0.73074 0.25077 -0.43505
1403715578.762142897 -0.25912 -1.84034 0.62910 0.47774 0.73764 0.25619 -0.40251
1403715578.862143040 -0.21953 -1.84485 0.58409 0.48831 0.73709 0.25959 -0.38841
1403715578.962142944 -0.19197 -1.82806 0.54236 0.48376 0.73262 0.27762 -0.39008
1403715579.062143087 -0.18027 -1.78995 0.51068 0.46543 0.72749 0.30914 -0.39820
1403715579.162142992 -0.18766 -1.73891 0.49253 0.43883 0.72377 0.34698 -0.40397
1403715579.262142897 -0.21764 -1.68528 0.48630 0.41388 0.71722 0.37927 -0.41287
1403715579.362143040 -0.27038 -1.63712 0.48196 0.40640 0.71240 0.39013 -0.41847
1403715579.462142944 -0.34351 -1.59612 0.47523 0.41130 0.71053 0.38596 -0.42073
1403715579.562143087 -0.43523 -1.56177 0.46681 0.42662 0.70955 0.36727 -0.42384
1403715579.662142992 -0.54355 -1.53180 0.46158 0.43136 0.70663 0.35860 -0.43129
1403715579.762142897 -0.66554 -1.50473 0.46087 0.43238 0.70067 0.35306 -0.44436
1403715579.862143040 -0.79803 -1.48119 0.47076 0.42714 0.69870 0.35681 -0.44951
1403715579.962142944 -0.93957 -1.46265 0.48970 0.43097 0.69344 0.35696 -0.45386
1403715580.062143087 -1.08720 -1.44860 0.50528 0.44547 0.68147 0.35685 -0.45806
1403715580.162142992 -1.23650 -1.43779 0.50955 0.46517 0.66607 0.36093 -0.45793
1403715580.262142897 -1.38760 -1.43104 0.50082 0.48742 0.64878 0.36845 -0.45359
1403715580.362143040 -1.53833 -1.42767 0.49130 0.51324 0.62692 0.37384 -0.45143
1403715580.462142944 -1.68759 -1.42991 0.48279 0.54059 0.60310 0.37794 -0.44854
1403715580.562143087 -1.83301 -1.43611 0.47524 0.56517 0.58252 0.37845 -0.44500
1403715580.662142992 -1.97142 -1.44371 0.46760 0.58823 0.56609 0.36979 -0.44361
1403715580.762142897 -2.09898 -1.45268 0.45980 0.60829 0.55259 0.35795 -0.44329
1403715580.862143040 -2.21130 -1.45776 0.45408 0.62620 0.53875 0.34283 -0.44731
1403715580.962142944 -2.30348 -1.45849 0.45044 0.64407 0.52622 0.32118 -0.45288
1403715581.062143087 -2.37135 -1.45395 0.45114 0.65170 0.52897 0.31358 -0.44401
1403715581.162142992 -2.41337 -1.44223 0.45476 0.65295 0.53772 0.31651 -0.42934
1403715581.262142897 -2.43333 -1.42068 0.46288 0.64542 0.54407 0.33282 -0.42030
1403715581.362143040 -2.43929 -1.38820 0.47116 0.63589 0.54662 0.34170 -0.42437
1403715581.462142944 -2.42744 -1.35058 0.47786 0.61969 0.55878 0.34811 -0.42729
1403715581.562143087 -2.40569 -1.30635 0.48049 0.59060 0.58184 0.36313 -0.42519
1403715581.662142992 -2.38101 -1.25705 0.47012 0.55826 0.60761 0.37271 -0.42455
1403715581.762142897 -2.35747 -1.20582 0.45115 0.52412 0.63553 0.37594 -0.42434
1403715581.862143040 -2.33879 -1.15441 0.43564 0.48846 0.66262 0.37447 -0.42675
1403715581.962142944 -2.33185 -1.10563 0.43067 0.46431 0.67993 0.35700 -0.44121
1403715582.062143087 -2.33481 -1.05926 0.43996 0.44139 0.68452 0.34097 -0.46941
1403715582.162142992 -2.34203 -1.01864 0.45498 0.41756 0.68495 0.33249 -0.49592
1403715582.262142897 -2.34915 -0.98531 0.46154 -0.40187 -0.68748 -0.32451 0.51046
1403715582.362143040 -2.35524 -0.95695 0.45387 -0.39746 -0.69904 -0.31397 0.50476
1403715582.462142944 -2.36245 -0.93396 0.44276 0.39818 0.71087 0.30523 -0.49291
1403715582.562143087 -2.37361 -0.91314 0.43775 0.40260 0.72007 0.29777 -0.48035
1403715582.662142992 -2.39112 -0.89218 0.44534 0.40802 0.72486 0.29405 -0.47078
1403715582.762142897 -2.41386 -0.87090 0.45770 0.41491 0.72619 0.29266 -0.46352
1403715582.862143040 -2.44147 -0.84730 0.46135 0.42395 0.72820 0.29038 -0.45350
1403715582.962142944 -2.47694 -0.81726 0.45178 0.43331 0.73185 0.28741 -0.44049
1403715583.062143087 -2.51923 -0.78017 0.43140 0.44113 0.73353 0.28550 -0.43108
1403715583.162142992 -2.57181 -0.73225 0.40801 0.44274 0.72482 0.29193 -0.43976
1403715583.262142897 -2.63124 -0.67776 0.38684 0.43940 0.70523 0.30367 -0.46622
1403715583.362143040 -2.69330 -0.62050 0.36610 0.43525 0.68318 0.31280 -0.49596
1403715583.462142944 -2.75420 -0.56666 0.34353 -0.43015 -0.66342 -0.31953 0.52225
1403715583.562143087 -2.80926 -0.52161 0.31920 -0.42147 -0.64698 -0.32803 0.54421
1403715583.662142992 -2.85299 -0.49085 0.29831 -0.40423 -0.62386 -0.34467 0.57324
1403715583.762142897 -2.88396 -0.48180 0.27608 -0.38472 -0.60169 -0.36235 0.59888
1403715583.862143040 -2.89739 -0.50391 0.25820 -0.37075 -0.58631 -0.37257 0.61643
1403715583.962142944 -2.88963 -0.56523 0.25513 -0.37170 -0.58374 -0.36688 0.62169
1403715584.062143087 -2.85728 -0.66410 0.27037 -0.38449 -0.59137 -0.34806 0.61750
1403715584.162142992 -2.79980 -0.79309 0.30299 -0.40542 -0.61069 -0.32169 0.59934
1403715584.262142897 -2.72066 -0.94299 0.34844 -0.42928 -0.63902 -0.29162 0.56774
1403715584.362143040 -2.62484 -1.10119 0.39149 -0.44722 -0.66608 -0.26611 0.53434
1403715584.462142944 -2.51908 -1.25673 0.41625 -0.45558 -0.68571 -0.25371 0.50783
1403715584.562143087 -2.40588 -1.40430 0.42764 0.45861 0.69680 0.24826 -0.49246
1403715584.662142992 -2.29023 -1.53991 0.43862 0.45642 0.70596 0.25159 -0.47958
1403715584.762142897 -2.17526 -1.66223 0.45219 0.44836 0.71829 0.26395 -0.46191
1403715584.862143040 -2.06196 -1.76863 0.46793 0.44263 0.72544 0.27299 -0.45088
